popularity,profit,budget,revenue,original_title,director,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
0.190206,1796389,0,1796389,Boxing Helena,Jennifer Chambers Lynch,107,Drama,Mainline Pictures,6/18/93,27,4.6,1993,0.0,2711595.23502598
0.190206,1796389,0,1796389,Boxing Helena,Jennifer Chambers Lynch,107,Romance,Mainline Pictures,6/18/93,27,4.6,1993,0.0,2711595.23502598
0.181982,3956913,0,3956913,Fong Sai Yuk,Corey Yuen Kwai,106,Adventure,Eastern Productions,3/4/93,20,7.1,1993,0.0,5972841.31455512
0.181982,3956913,0,3956913,Fong Sai Yuk,Corey Yuen Kwai,106,Action,Eastern Productions,3/4/93,20,7.1,1993,0.0,5972841.31455512
0.181982,3956913,0,3956913,Fong Sai Yuk,Corey Yuen Kwai,106,Comedy,Eastern Productions,3/4/93,20,7.1,1993,0.0,5972841.31455512
0.181726,-14000000,14000000,0,The Thing Called Love,Peter Bogdanovich,116,Music,Paramount Pictures,7/16/93,14,5.8,1993,21132579.4637819,0.0
0.181726,-14000000,14000000,0,The Thing Called Love,Peter Bogdanovich,116,Drama,Paramount Pictures,7/16/93,14,5.8,1993,21132579.4637819,0.0
0.181726,-14000000,14000000,0,The Thing Called Love,Peter Bogdanovich,116,Romance,Paramount Pictures,7/16/93,14,5.8,1993,21132579.4637819,0.0
0.181665,-125000,125000,0,Cannibal! The Musical,Trey Parker,97,Comedy,Avenging Conscience|Troma Entertainment|Cannibal Films Ltd.,10/1/93,19,6.7,1993,188683.745212338,0.0
0.181665,-125000,125000,0,Cannibal! The Musical,Trey Parker,97,History,Avenging Conscience|Troma Entertainment|Cannibal Films Ltd.,10/1/93,19,6.7,1993,188683.745212338,0.0
0.181665,-125000,125000,0,Cannibal! The Musical,Trey Parker,97,Horror,Avenging Conscience|Troma Entertainment|Cannibal Films Ltd.,10/1/93,19,6.7,1993,188683.745212338,0.0
0.174646,6574896,0,6574896,Once Upon a Forest,Charles Grosvenor,71,Animation,Hanna-Barbera Productions,6/18/93,12,6.1,1993,0.0,9924608.01329299
0.174646,6574896,0,6574896,Once Upon a Forest,Charles Grosvenor,71,Family,Hanna-Barbera Productions,6/18/93,12,6.1,1993,0.0,9924608.01329299
0.174646,6574896,0,6574896,Once Upon a Forest,Charles Grosvenor,71,Adventure,Hanna-Barbera Productions,6/18/93,12,6.1,1993,0.0,9924608.01329299
0.246549,0,0,0,Necronomicon,Christophe Gans|Shusuke Kaneko|Brian Yuzna,96,Horror,Davis-Films,11/1/93,12,4.8,1993,0.0,0.0
0.152064,0,0,0,Just One of the Girls,Michael Keusch,91,Comedy,Entertainment Securities,9/13/93,10,6.4,1993,0.0,0.0
0.151355,-30,30,0,The Meteor Man,Robert Townsend,100,Fantasy,Metro-Goldwyn-Mayer (MGM)|Tinsel Townsend,8/6/93,12,4.8,1993,45.2840988509612,0.0
0.151355,-30,30,0,The Meteor Man,Robert Townsend,100,Action,Metro-Goldwyn-Mayer (MGM)|Tinsel Townsend,8/6/93,12,4.8,1993,45.2840988509612,0.0
0.151355,-30,30,0,The Meteor Man,Robert Townsend,100,Comedy,Metro-Goldwyn-Mayer (MGM)|Tinsel Townsend,8/6/93,12,4.8,1993,45.2840988509612,0.0
0.151355,-30,30,0,The Meteor Man,Robert Townsend,100,Science Fiction,Metro-Goldwyn-Mayer (MGM)|Tinsel Townsend,8/6/93,12,4.8,1993,45.2840988509612,0.0
0.151355,-30,30,0,The Meteor Man,Robert Townsend,100,Family,Metro-Goldwyn-Mayer (MGM)|Tinsel Townsend,8/6/93,12,4.8,1993,45.2840988509612,0.0
0.140785,49513743,14000000,63513743,Dragon: The Bruce Lee Story,Rob Cohen,120,Drama,Universal Pictures,5/7/93,72,6.9,1993,21132579.4637819,95872087.2135516
0.140785,49513743,14000000,63513743,Dragon: The Bruce Lee Story,Rob Cohen,120,Action,Universal Pictures,5/7/93,72,6.9,1993,21132579.4637819,95872087.2135516
0.132556,0,0,0,The Snapper,Stephen Frears,91,Comedy,Miramax Films|BBC Films,8/6/93,10,5.6,1993,0.0,0.0
0.132556,0,0,0,The Snapper,Stephen Frears,91,Drama,Miramax Films|BBC Films,8/6/93,10,5.6,1993,0.0,0.0
0.13078,0,0,0,Mr. Nanny,Michael Gottlieb,84,Family,New Line Cinema,10/8/93,25,5.2,1993,0.0,0.0
0.13078,0,0,0,Mr. Nanny,Michael Gottlieb,84,Comedy,New Line Cinema,10/8/93,25,5.2,1993,0.0,0.0
0.13078,0,0,0,Mr. Nanny,Michael Gottlieb,84,Action,New Line Cinema,10/8/93,25,5.2,1993,0.0,0.0
0.128982,-1945793,2000000,54207,Return of the Living Dead 3,Brian Yuzna,97,Horror,Ozla Productions,10/1/93,34,5.6,1993,3018939.92339741,81823.8382138019
0.128982,-1945793,2000000,54207,Return of the Living Dead 3,Brian Yuzna,97,Romance,Ozla Productions,10/1/93,34,5.6,1993,3018939.92339741,81823.8382138019
0.128982,-1945793,2000000,54207,Return of the Living Dead 3,Brian Yuzna,97,Science Fiction,Ozla Productions,10/1/93,34,5.6,1993,3018939.92339741,81823.8382138019
0.271575,0,0,0,Boiling Point,James B. Harris,92,Drama,StudioCanal|Warner Bros.,4/16/93,13,4.7,1993,0.0,0.0
0.271575,0,0,0,Boiling Point,James B. Harris,92,Action,StudioCanal|Warner Bros.,4/16/93,13,4.7,1993,0.0,0.0
0.271575,0,0,0,Boiling Point,James B. Harris,92,Adventure,StudioCanal|Warner Bros.,4/16/93,13,4.7,1993,0.0,0.0
0.271575,0,0,0,Boiling Point,James B. Harris,92,Crime,StudioCanal|Warner Bros.,4/16/93,13,4.7,1993,0.0,0.0
0.271575,0,0,0,Boiling Point,James B. Harris,92,Thriller,StudioCanal|Warner Bros.,4/16/93,13,4.7,1993,0.0,0.0
0.126597,0,0,0,Doppelganger,Avi Nesher,104,Horror,Planet Productions,3/1/93,10,5.5,1993,0.0,0.0
0.126597,0,0,0,Doppelganger,Avi Nesher,104,Mystery,Planet Productions,3/1/93,10,5.5,1993,0.0,0.0
0.126597,0,0,0,Doppelganger,Avi Nesher,104,Thriller,Planet Productions,3/1/93,10,5.5,1993,0.0,0.0
0.09373,0,0,0,The Adventures of Huck Finn,Stephen Sommers,108,Action,Walt Disney Pictures,4/2/93,15,6.6,1993,0.0,0.0
0.09373,0,0,0,The Adventures of Huck Finn,Stephen Sommers,108,Adventure,Walt Disney Pictures,4/2/93,15,6.6,1993,0.0,0.0
0.09373,0,0,0,The Adventures of Huck Finn,Stephen Sommers,108,Drama,Walt Disney Pictures,4/2/93,15,6.6,1993,0.0,0.0
0.09373,0,0,0,The Adventures of Huck Finn,Stephen Sommers,108,Family,Walt Disney Pictures,4/2/93,15,6.6,1993,0.0,0.0
0.265865,0,0,0,å¤ªæžå¼ ä¸‰ä¸°,Yuen Woo-Ping,96,Action,Golden Harvest Company|Eastern Productions,11/18/93,29,7.0,1993,0.0,0.0
0.265865,0,0,0,å¤ªæžå¼ ä¸‰ä¸°,Yuen Woo-Ping,96,Comedy,Golden Harvest Company|Eastern Productions,11/18/93,29,7.0,1993,0.0,0.0
0.265865,0,0,0,å¤ªæžå¼ ä¸‰ä¸°,Yuen Woo-Ping,96,Drama,Golden Harvest Company|Eastern Productions,11/18/93,29,7.0,1993,0.0,0.0
0.265865,0,0,0,å¤ªæžå¼ ä¸‰ä¸°,Yuen Woo-Ping,96,Thriller,Golden Harvest Company|Eastern Productions,11/18/93,29,7.0,1993,0.0,0.0
0.116288,0,0,0,My Boyfriend's Back,Bob Balaban,85,Comedy,Touchstone Pictures,8/6/93,10,4.8,1993,0.0,0.0
0.116288,0,0,0,My Boyfriend's Back,Bob Balaban,85,Romance,Touchstone Pictures,8/6/93,10,4.8,1993,0.0,0.0
0.27659,0,0,0,The Real McCoy,Russell Mulcahy,100,Action,Universal Pictures,9/10/93,21,5.6,1993,0.0,0.0
0.27659,0,0,0,The Real McCoy,Russell Mulcahy,100,Crime,Universal Pictures,9/10/93,21,5.6,1993,0.0,0.0
0.27659,0,0,0,The Real McCoy,Russell Mulcahy,100,Drama,Universal Pictures,9/10/93,21,5.6,1993,0.0,0.0
0.27659,0,0,0,The Real McCoy,Russell Mulcahy,100,Thriller,Universal Pictures,9/10/93,21,5.6,1993,0.0,0.0
0.418515,4916135,0,4916135,Surf Ninjas,Neal Israel,87,Action,New Line Cinema,9/20/93,20,5.3,1993,0.0,7420758.11015568
0.418515,4916135,0,4916135,Surf Ninjas,Neal Israel,87,Adventure,New Line Cinema,9/20/93,20,5.3,1993,0.0,7420758.11015568
0.418515,4916135,0,4916135,Surf Ninjas,Neal Israel,87,Comedy,New Line Cinema,9/20/93,20,5.3,1993,0.0,7420758.11015568
0.418515,4916135,0,4916135,Surf Ninjas,Neal Israel,87,Family,New Line Cinema,9/20/93,20,5.3,1993,0.0,7420758.11015568
0.276654,5933459,1000000,6933459,Xi yan,Ang Lee,109,Comedy,Ang Lee Productions|Good Machine,8/4/93,20,6.8,1993,1509469.9616987,10465848.0911695
0.276654,5933459,1000000,6933459,Xi yan,Ang Lee,109,Drama,Ang Lee Productions|Good Machine,8/4/93,20,6.8,1993,1509469.9616987,10465848.0911695
0.276654,5933459,1000000,6933459,Xi yan,Ang Lee,109,Romance,Ang Lee Productions|Good Machine,8/4/93,20,6.8,1993,1509469.9616987,10465848.0911695
0.085248,-68000,68000,0,"Clean, Shaven",Lodge Kerrigan,79,Drama,DSM III|Warner Bros.,9/5/93,11,6.3,1993,102643.957395512,0.0
0.085248,-68000,68000,0,"Clean, Shaven",Lodge Kerrigan,79,Crime,DSM III|Warner Bros.,9/5/93,11,6.3,1993,102643.957395512,0.0
0.085043,0,0,0,AcciÃ³n mutante,Ãlex de la Iglesia,94,Action,CiBy 2000|El Deseo S.A.,2/3/93,18,5.6,1993,0.0,0.0
0.085043,0,0,0,AcciÃ³n mutante,Ãlex de la Iglesia,94,Comedy,CiBy 2000|El Deseo S.A.,2/3/93,18,5.6,1993,0.0,0.0
0.085043,0,0,0,AcciÃ³n mutante,Ãlex de la Iglesia,94,Science Fiction,CiBy 2000|El Deseo S.A.,2/3/93,18,5.6,1993,0.0,0.0
0.03797,17953778,0,17953778,CB4,Tamra Davis,89,Music,Universal Pictures,3/12/93,16,6.5,1993,0.0,27100688.5900071
0.03797,17953778,0,17953778,CB4,Tamra Davis,89,Comedy,Universal Pictures,3/12/93,16,6.5,1993,0.0,27100688.5900071
0.143989,0,0,0,12:01,Jack Sholder,92,Science Fiction,Chanticleer Films|Fox West Pictures|New Line Television,7/5/93,18,5.9,1993,0.0,0.0
0.143989,0,0,0,12:01,Jack Sholder,92,Thriller,Chanticleer Films|Fox West Pictures|New Line Television,7/5/93,18,5.9,1993,0.0,0.0
0.0149919999999999,0,0,0,The Thief and the Cobbler,Richard Williams,72,Fantasy,Richard Williams Productions,9/23/93,14,6.3,1993,0.0,0.0
0.0149919999999999,0,0,0,The Thief and the Cobbler,Richard Williams,72,Animation,Richard Williams Productions,9/23/93,14,6.3,1993,0.0,0.0
0.0149919999999999,0,0,0,The Thief and the Cobbler,Richard Williams,72,Science Fiction,Richard Williams Productions,9/23/93,14,6.3,1993,0.0,0.0
0.0149919999999999,0,0,0,The Thief and the Cobbler,Richard Williams,72,Family,Richard Williams Productions,9/23/93,14,6.3,1993,0.0,0.0
2.550704,201843612,4000000,205843612,The Jungle Book,Wolfgang Reitherman,78,Family,Walt Disney Pictures,10/18/67,928,7.0,1967,26147054.9591484,1345551058.9884
2.550704,201843612,4000000,205843612,The Jungle Book,Wolfgang Reitherman,78,Animation,Walt Disney Pictures,10/18/67,928,7.0,1967,26147054.9591484,1345551058.9884
2.550704,201843612,4000000,205843612,The Jungle Book,Wolfgang Reitherman,78,Adventure,Walt Disney Pictures,10/18/67,928,7.0,1967,26147054.9591484,1345551058.9884
2.22723,101397102,3000000,104397102,The Graduate,Mike Nichols,106,Comedy,Embassy Pictures Corporation|Lawrence Turman,12/21/67,426,7.5,1967,19610291.2193613,682419190.892457
2.22723,101397102,3000000,104397102,The Graduate,Mike Nichols,106,Drama,Embassy Pictures Corporation|Lawrence Turman,12/21/67,426,7.5,1967,19610291.2193613,682419190.892457
2.22723,101397102,3000000,104397102,The Graduate,Mike Nichols,106,Romance,Embassy Pictures Corporation|Lawrence Turman,12/21/67,426,7.5,1967,19610291.2193613,682419190.892457
1.975304,29744718,12000000,41744718,Casino Royale,Val Guest|Ken Hughes|John Huston|Joseph McGrath|Robert Parrish,131,Adventure,Columbia Pictures Corporation|Famous Artists Productions,4/13/67,76,5.4,1967,78441164.8774454,272875358.950038
1.975304,29744718,12000000,41744718,Casino Royale,Val Guest|Ken Hughes|John Huston|Joseph McGrath|Robert Parrish,131,Action,Columbia Pictures Corporation|Famous Artists Productions,4/13/67,76,5.4,1967,78441164.8774454,272875358.950038
1.975304,29744718,12000000,41744718,Casino Royale,Val Guest|Ken Hughes|John Huston|Joseph McGrath|Robert Parrish,131,Comedy,Columbia Pictures Corporation|Famous Artists Productions,4/13/67,76,5.4,1967,78441164.8774454,272875358.950038
1.554808,102084787,9500000,111584787,You Only Live Twice,Lewis Gilbert,117,Action,Eon Productions,6/12/67,301,6.2,1967,62099255.5279776,729403389.573469
1.554808,102084787,9500000,111584787,You Only Live Twice,Lewis Gilbert,117,Thriller,Eon Productions,6/12/67,301,6.2,1967,62099255.5279776,729403389.573469
1.554808,102084787,9500000,111584787,You Only Live Twice,Lewis Gilbert,117,Adventure,Eon Productions,6/12/67,301,6.2,1967,62099255.5279776,729403389.573469
1.022408,48200000,2500000,50700000,Bonnie and Clyde,Arthur Penn,111,Crime,Tatira-Hiller Productions|Warner Brothers/Seven Arts,7/18/67,153,7.6,1967,16341909.3494678,331413921.607207
1.022408,48200000,2500000,50700000,Bonnie and Clyde,Arthur Penn,111,Drama,Tatira-Hiller Productions|Warner Brothers/Seven Arts,7/18/67,153,7.6,1967,16341909.3494678,331413921.607207
0.734072,0,0,0,Belle de jour,Luis BuÃ±uel,101,Drama,Paris Films Productions|Five Films|Robert et Raymond Hakim,5/24/67,78,6.9,1967,0.0,0.0
0.734072,0,0,0,Belle de jour,Luis BuÃ±uel,101,Romance,Paris Films Productions|Five Films|Robert et Raymond Hakim,5/24/67,78,6.9,1967,0.0,0.0
0.678719,13217773,3000000,16217773,Cool Hand Luke,Stuart Rosenberg,126,Crime,Warner Bros.|Jalem Productions,6/22/67,171,7.2,1967,19610291.2193613,106011750.486498
0.678719,13217773,3000000,16217773,Cool Hand Luke,Stuart Rosenberg,126,Drama,Warner Bros.|Jalem Productions,6/22/67,171,7.2,1967,19610291.2193613,106011750.486498
0.586060999999999,7000000,4000000,11000000,Wait Until Dark,Terence Young,108,Crime,Warner Bros.,10/26/67,42,7.5,1967,26147054.9591484,71904401.1376583
0.586060999999999,7000000,4000000,11000000,Wait Until Dark,Terence Young,108,Drama,Warner Bros.,10/26/67,42,7.5,1967,26147054.9591484,71904401.1376583
0.586060999999999,7000000,4000000,11000000,Wait Until Dark,Terence Young,108,Thriller,Warner Bros.,10/26/67,42,7.5,1967,26147054.9591484,71904401.1376583
0.564781,0,0,0,Dance of the Vampires,Roman Polanski,108,Comedy,Filmways Pictures|Cadre Films|Metro-Goldwyn-Mayer (MGM),2/1/67,61,6.7,1967,0.0,0.0
0.564781,0,0,0,Dance of the Vampires,Roman Polanski,108,Horror,Filmways Pictures|Cadre Films|Metro-Goldwyn-Mayer (MGM),2/1/67,61,6.7,1967,0.0,0.0
0.527322,-947000,947000,0,The Producers,Mel Brooks,88,Comedy,Embassy Pictures Corporation|Crossbow Productions,11/22/67,70,6.8,1967,6190315.2615784,0.0
0.502062,0,0,0,Billion Dollar Brain,Ken Russell,111,Thriller,Lowndes Productions Limited,11/2/67,13,4.6,1967,0.0,0.0
0.485288,20300000,25000000,45300000,The Dirty Dozen,Robert Aldrich,150,Action,Metro-Goldwyn-Mayer (MGM)|Seven Arts Pictures|MKH,6/15/67,168,7.2,1967,163419093.494678,296115397.412356
0.485288,20300000,25000000,45300000,The Dirty Dozen,Robert Aldrich,150,Adventure,Metro-Goldwyn-Mayer (MGM)|Seven Arts Pictures|MKH,6/15/67,168,7.2,1967,163419093.494678,296115397.412356
0.485288,20300000,25000000,45300000,The Dirty Dozen,Robert Aldrich,150,War,Metro-Goldwyn-Mayer (MGM)|Seven Arts Pictures|MKH,6/15/67,168,7.2,1967,163419093.494678,296115397.412356
0.428652,25379978,2000000,27379978,In the Heat of the Night,Norman Jewison,109,Crime,"United Artists|Mirisch Corporation, The",8/2/67,83,7.0,1967,13073527.4795742,178976447.386569
0.428652,25379978,2000000,27379978,In the Heat of the Night,Norman Jewison,109,Drama,"United Artists|Mirisch Corporation, The",8/2/67,83,7.0,1967,13073527.4795742,178976447.386569
0.428652,25379978,2000000,27379978,In the Heat of the Night,Norman Jewison,109,Mystery,"United Artists|Mirisch Corporation, The",8/2/67,83,7.0,1967,13073527.4795742,178976447.386569
0.428652,25379978,2000000,27379978,In the Heat of the Night,Norman Jewison,109,Thriller,"United Artists|Mirisch Corporation, The",8/2/67,83,7.0,1967,13073527.4795742,178976447.386569
0.438314,0,0,0,The Night of the Generals,Anatole Litvak,148,Drama,Columbia Pictures|Horizon Pictures (II)|Filmsonor S.A.,1/29/67,18,6.1,1967,0.0,0.0
0.438314,0,0,0,The Night of the Generals,Anatole Litvak,148,Action,Columbia Pictures|Horizon Pictures (II)|Filmsonor S.A.,1/29/67,18,6.1,1967,0.0,0.0
0.438314,0,0,0,The Night of the Generals,Anatole Litvak,148,Thriller,Columbia Pictures|Horizon Pictures (II)|Filmsonor S.A.,1/29/67,18,6.1,1967,0.0,0.0
0.438314,0,0,0,The Night of the Generals,Anatole Litvak,148,Crime,Columbia Pictures|Horizon Pictures (II)|Filmsonor S.A.,1/29/67,18,6.1,1967,0.0,0.0
0.438314,0,0,0,The Night of the Generals,Anatole Litvak,148,Mystery,Columbia Pictures|Horizon Pictures (II)|Filmsonor S.A.,1/29/67,18,6.1,1967,0.0,0.0
0.214587,-640000,640000,0,"To Sir, with Love",James Clavell,105,Drama,Columbia British Productions,6/14/67,29,7.2,1967,4183528.79346375,0.0
0.321935,52666667,4000000,56666667,Guess Who's Coming to Dinner,Stanley Kramer,108,Comedy,Stanley Kramer Productions,12/11/67,72,7.4,1967,26147054.9591484,370416614.100191
0.321935,52666667,4000000,56666667,Guess Who's Coming to Dinner,Stanley Kramer,108,Drama,Stanley Kramer Productions,12/11/67,72,7.4,1967,26147054.9591484,370416614.100191
0.321935,52666667,4000000,56666667,Guess Who's Coming to Dinner,Stanley Kramer,108,Romance,Stanley Kramer Productions,12/11/67,72,7.4,1967,26147054.9591484,370416614.100191
0.311525,0,0,0,Quatermass and the Pit,Roy Ward Baker,97,Horror,Hammer Film Productions,11/9/67,21,5.3,1967,0.0,0.0
0.311525,0,0,0,Quatermass and the Pit,Roy Ward Baker,97,Science Fiction,Hammer Film Productions,11/9/67,21,5.3,1967,0.0,0.0
0.2771,-3500000,3500000,0,In Cold Blood,Richard Brooks,134,Crime,Columbia Pictures Corporation|Pax Enterprises,12/14/67,28,6.9,1967,22878673.0892549,0.0
0.2771,-3500000,3500000,0,In Cold Blood,Richard Brooks,134,Drama,Columbia Pictures Corporation|Pax Enterprises,12/14/67,28,6.9,1967,22878673.0892549,0.0
0.247575,0,0,0,The Taming of the Shrew,Franco Zeffirelli,122,Comedy,Columbia Pictures,3/7/67,15,5.2,1967,0.0,0.0
0.247575,0,0,0,The Taming of the Shrew,Franco Zeffirelli,122,Drama,Columbia Pictures,3/7/67,15,5.2,1967,0.0,0.0
0.247575,0,0,0,The Taming of the Shrew,Franco Zeffirelli,122,Romance,Columbia Pictures,3/7/67,15,5.2,1967,0.0,0.0
0.201545,0,0,0,Carry On Doctor,Gerald Thomas,90,Comedy,The Rank Organisation,12/2/67,10,5.9,1967,0.0,0.0
0.241283,-9000000,18000000,9000000,Doctor Dolittle,Richard Fleischer,152,Adventure,Twentieth Century Fox Film Corporation|APJAC Productions,12/19/67,16,5.1,1967,117661747.316168,58830873.6580841
0.241283,-9000000,18000000,9000000,Doctor Dolittle,Richard Fleischer,152,Fantasy,Twentieth Century Fox Film Corporation|APJAC Productions,12/19/67,16,5.1,1967,117661747.316168,58830873.6580841
0.241283,-9000000,18000000,9000000,Doctor Dolittle,Richard Fleischer,152,Comedy,Twentieth Century Fox Film Corporation|APJAC Productions,12/19/67,16,5.1,1967,117661747.316168,58830873.6580841
0.241283,-9000000,18000000,9000000,Doctor Dolittle,Richard Fleischer,152,Family,Twentieth Century Fox Film Corporation|APJAC Productions,12/19/67,16,5.1,1967,117661747.316168,58830873.6580841
0.241283,-9000000,18000000,9000000,Doctor Dolittle,Richard Fleischer,152,Music,Twentieth Century Fox Film Corporation|APJAC Productions,12/19/67,16,5.1,1967,117661747.316168,58830873.6580841
0.239833,0,0,0,Hombre,Martin Ritt,111,Action,Twentieth Century Fox Film Corporation|Hombre Productions,3/21/67,24,6.5,1967,0.0,0.0
0.239833,0,0,0,Hombre,Martin Ritt,111,Drama,Twentieth Century Fox Film Corporation|Hombre Productions,3/21/67,24,6.5,1967,0.0,0.0
0.239833,0,0,0,Hombre,Martin Ritt,111,Western,Twentieth Century Fox Film Corporation|Hombre Productions,3/21/67,24,6.5,1967,0.0,0.0
0.213291,45000000,5000000,50000000,Valley of the Dolls,Mark Robson,123,Music,Red Lion,12/27/67,13,6.2,1967,32683818.6989356,326838186.989356
0.213291,45000000,5000000,50000000,Valley of the Dolls,Mark Robson,123,Drama,Red Lion,12/27/67,13,6.2,1967,32683818.6989356,326838186.989356
0.213291,45000000,5000000,50000000,Valley of the Dolls,Mark Robson,123,Romance,Red Lion,12/27/67,13,6.2,1967,32683818.6989356,326838186.989356
0.197331,0,0,0,Barefoot in the Park,Gene Saks,106,Comedy,Paramount Pictures|Hal Wallis Productions|Nancy Enterprises Inc. (I),5/25/67,37,6.9,1967,0.0,0.0
0.197331,0,0,0,Barefoot in the Park,Gene Saks,106,Romance,Paramount Pictures|Hal Wallis Productions|Nancy Enterprises Inc. (I),5/25/67,37,6.9,1967,0.0,0.0
0.161576,0,0,0,Two for the Road,Stanley Donen,111,Comedy,Twentieth Century Fox Film Corporation|Stanley Donen Films,4/27/67,20,6.7,1967,0.0,0.0
0.161576,0,0,0,Two for the Road,Stanley Donen,111,Drama,Twentieth Century Fox Film Corporation|Stanley Donen Films,4/27/67,20,6.7,1967,0.0,0.0
0.161576,0,0,0,Two for the Road,Stanley Donen,111,Romance,Twentieth Century Fox Film Corporation|Stanley Donen Films,4/27/67,20,6.7,1967,0.0,0.0
0.337261,0,0,0,Point Blank,John Boorman,92,Action,Metro-Goldwyn-Mayer (MGM)|Winkler Films,8/30/67,35,6.7,1967,0.0,0.0
0.337261,0,0,0,Point Blank,John Boorman,92,Adventure,Metro-Goldwyn-Mayer (MGM)|Winkler Films,8/30/67,35,6.7,1967,0.0,0.0
0.337261,0,0,0,Point Blank,John Boorman,92,Crime,Metro-Goldwyn-Mayer (MGM)|Winkler Films,8/30/67,35,6.7,1967,0.0,0.0
0.337261,0,0,0,Point Blank,John Boorman,92,Drama,Metro-Goldwyn-Mayer (MGM)|Winkler Films,8/30/67,35,6.7,1967,0.0,0.0
0.337261,0,0,0,Point Blank,John Boorman,92,Mystery,Metro-Goldwyn-Mayer (MGM)|Winkler Films,8/30/67,35,6.7,1967,0.0,0.0
0.139647,6000000,0,6000000,The War Wagon,Burt Kennedy,96,Western,Universal Pictures|Batjac Productions|Marvin Schwartz Productions,5/27/67,16,6.3,1967,0.0,39220582.4387227
0.114342,-1500000,3500000,2000000,A Countess from Hong Kong,Charles Chaplin,120,Comedy,Universal Pictures|Chaplin Film Productions Ltd.,1/5/67,17,5.4,1967,22878673.0892549,13073527.4795742
0.114342,-1500000,3500000,2000000,A Countess from Hong Kong,Charles Chaplin,120,Romance,Universal Pictures|Chaplin Film Productions Ltd.,1/5/67,17,5.4,1967,22878673.0892549,13073527.4795742
0.109398,-65000,65000,0,Spider Baby,Jack Hill |Bart Patton,81,Horror,Lasky-Monka,12/24/67,15,6.3,1967,424889.643086163,0.0
0.109398,-65000,65000,0,Spider Baby,Jack Hill |Bart Patton,81,Comedy,Lasky-Monka,12/24/67,15,6.3,1967,424889.643086163,0.0
0.109398,-65000,65000,0,Spider Baby,Jack Hill |Bart Patton,81,Science Fiction,Lasky-Monka,12/24/67,15,6.3,1967,424889.643086163,0.0
0.225687,0,0,0,Bedazzled,Stanley Donen,103,Fantasy,Twentieth Century Fox Film Corporation|Stanley Donen Films,10/30/67,16,5.7,1967,0.0,0.0
0.225687,0,0,0,Bedazzled,Stanley Donen,103,Comedy,Twentieth Century Fox Film Corporation|Stanley Donen Films,10/30/67,16,5.7,1967,0.0,0.0
0.225687,0,0,0,Bedazzled,Stanley Donen,103,Romance,Twentieth Century Fox Film Corporation|Stanley Donen Films,10/30/67,16,5.7,1967,0.0,0.0
0.095101,0,0,0,Dont Look Back,D.A. Pennebaker,96,Documentary,Docurama,5/17/67,19,6.9,1967,0.0,0.0
0.095101,0,0,0,Dont Look Back,D.A. Pennebaker,96,Music,Docurama,5/17/67,19,6.9,1967,0.0,0.0
0.094057,0,0,0,The Gnome-Mobile,Robert Stevenson,85,Fantasy,Walt Disney Productions,7/17/67,12,5.5,1967,0.0,0.0
0.094057,0,0,0,The Gnome-Mobile,Robert Stevenson,85,Comedy,Walt Disney Productions,7/17/67,12,5.5,1967,0.0,0.0
0.094057,0,0,0,The Gnome-Mobile,Robert Stevenson,85,Family,Walt Disney Productions,7/17/67,12,5.5,1967,0.0,0.0
0.093993,0,0,0,Thoroughly Modern Millie,George Roy Hill,138,Comedy,Universal Pictures|Ross Hunter Productions Inc.,3/21/67,11,5.5,1967,0.0,0.0
0.093993,0,0,0,Thoroughly Modern Millie,George Roy Hill,138,Music,Universal Pictures|Ross Hunter Productions Inc.,3/21/67,11,5.5,1967,0.0,0.0
0.093993,0,0,0,Thoroughly Modern Millie,George Roy Hill,138,Romance,Universal Pictures|Ross Hunter Productions Inc.,3/21/67,11,5.5,1967,0.0,0.0
0.174153,0,0,0,Frankenstein Created Woman,Terence Fisher,92,Horror,Hammer Film Productions,3/15/67,12,5.4,1967,0.0,0.0
0.174153,0,0,0,Frankenstein Created Woman,Terence Fisher,92,Science Fiction,Hammer Film Productions,3/15/67,12,5.4,1967,0.0,0.0
0.146905999999999,-200,200,0,Six Men Getting Sick,David Lynch,4,Animation,Pensylvania Academy of Fine Arts,1/1/67,16,5.2,1967,1307.35274795742,0.0
0.054863,0,0,0,Who's That Knocking at My Door,Martin Scorsese,90,Drama,Trimod Films,11/15/67,10,5.3,1967,0.0,0.0
0.054863,0,0,0,Who's That Knocking at My Door,Martin Scorsese,90,Romance,Trimod Films,11/15/67,10,5.3,1967,0.0,0.0
0.054432,0,0,0,Follow That Camel,Gerald Thomas,95,Comedy,The Rank Organisation|Adder,9/1/67,10,5.5,1967,0.0,0.0
2.508235,76398765,2500000,78898765,From Russia With Love,Terence Young,115,Action,Eon Productions|Metro-Goldwyn-Mayer (MGM)|Danjaq,10/11/63,458,6.7,1963,17800448.4288968,561773358.994459
2.508235,76398765,2500000,78898765,From Russia With Love,Terence Young,115,Thriller,Eon Productions|Metro-Goldwyn-Mayer (MGM)|Danjaq,10/11/63,458,6.7,1963,17800448.4288968,561773358.994459
2.508235,76398765,2500000,78898765,From Russia With Love,Terence Young,115,Adventure,Eon Productions|Metro-Goldwyn-Mayer (MGM)|Danjaq,10/11/63,458,6.7,1963,17800448.4288968,561773358.994459
