popularity,profit_adj,profit,budget,revenue,original_title,director,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,profit_or_loss
0.032098,0.0,0,0,0,Dracula,John Badham,109,Horror|Romance,Universal Pictures|The Mirisch Corporation,7/20/79,19,6.1,1979,0.0,0.0,at cost
0.019263,0.0,0,0,0,The Champ,Franco Zeffirelli,121,Drama|Family,Metro-Goldwyn-Mayer (MGM),7/10/79,12,7.1,1979,0.0,0.0,at cost
4.831966,151070574.41124952,71971200,6400000,78371200,The Terminator,James Cameron,108,Action|Thriller|Science Fiction,Orion Pictures|Pacific Western|Hemdale Film|Cinema 84|Euro Film Funding,10/26/84,2692,7.1,1984,13433869.0508425,164504443.462092,profit
2.556799,640207821.9542158,305000000,28000000,333000000,Indiana Jones and the Temple of Doom,Steven Spielberg,118,Adventure|Action,Lucasfilm|Paramount Pictures,5/23/84,1735,6.9,1984,58773177.0974362,698980999.051652,profit
2.484654,556692117.5513915,265212467,30000000,295212467,Ghostbusters,Ivan Reitman,107,Fantasy|Action|Comedy|Science Fiction|Family,Columbia Pictures Corporation|Delphi Films|Black Rhino Productions,6/7/84,1383,7.2,1984,62971261.1758245,619663378.727216,profit
2.464803,298238404.1571104,142083102,11000000,153083102,Gremlins,Joe Dante,106,Fantasy|Horror|Comedy,Amblin Entertainment|Warner Bros.,6/7/84,844,6.8,1984,23089462.4311356,321327866.588246,profit
2.183891,-14359949.606198698,-6841192,27000000,20158808,The Neverending Story,Wolfgang Petersen,102,Drama|Family|Fantasy|Adventure,Producers Sales Organization|Bavaria Film|Dieter Geissler Filmproduktion|Warner Bros.|Westdeutscher Rundfunk (WDR),4/5/84,484,6.8,1984,56674135.0582421,42314185.4520434,loss
2.108338,632568312.2736439,301360478,15000000,316360478,Beverly Hills Cop,Martin Brest,105,Action|Comedy|Crime,Paramount Pictures|Eddie Murphy Productions,11/30/84,535,6.5,1984,31485630.5879122,664053942.861556,profit
1.689163,-62971261.1758245,-30000000,30000000,0,Once Upon a Time in America,Sergio Leone,229,Drama|Crime,Warner Bros.|The Ladd Company,2/17/84,562,7.9,1984,62971261.1758245,0.0,loss
1.682283,71310816.06976129,33973029,18000000,51973029,Amadeus,MiloÅ¡ Forman,160,Drama|History|Music,Warner Bros.,10/26/84,560,7.5,1984,37782756.7054947,109093572.775256,profit
1.508112,173833337.7413208,82815558,8000000,90815558,The Karate Kid,John G. Avildsen,126,Drama,Columbia Pictures Corporation|Jerry Weintraub Productions|Delphi Films,6/22/84,475,6.7,1984,16792336.3135532,190625674.054874,profit
1.331432,49756769.30562423,23704513,1800000,25504513,A Nightmare on Elm Street,Wes Craven,91,Horror,New Line Cinema|Smart Egg Pictures,11/15/84,625,7.1,1984,3778275.67054947,53535044.9761737,profit
1.247659,27375779.7416415,13042035,18000000,31042035,Conan the Destroyer,Richard Fleischer,103,Adventure|Fantasy|Action,De Laurentiis Entertainment Group,6/29/84,193,5.9,1984,37782756.7054947,65158536.4471362,profit
1.077574,26029500.356627308,12400657,28000000,40400657,2010,Peter Hyams,116,Thriller|Science Fiction,Metro-Goldwyn-Mayer (MGM),12/6/84,156,6.4,1984,58773177.0974362,84802677.4540635,profit
1.020675,-19047358.166679904,-9074310,40000000,30925690,Dune,David Lynch,137,Action|Science Fiction|Adventure,Dino De Laurentiis Company,12/14/84,294,6.5,1984,83961681.5677661,64914323.4010862,loss
0.991867,160728346.5971795,76572238,10000000,86572238,Romancing the Stone,Robert Zemeckis,106,Action|Adventure|Comedy|Romance,Twentieth Century Fox Film Corporation|SLM Production Group|Nina Saxon Film Design|El Corazon Producciones S.A.,3/30/84,245,6.3,1984,20990420.3919415,181718766.989121,profit
0.9739,160994202.8656953,76698894,4500000,81198894,Police Academy,Hugh Wilson,96,Comedy|Crime,Warner Bros.|The Ladd Company,3/22/84,270,6.3,1984,9445689.17637368,170439892.042069,profit
0.938766,80553880.5200082,38376497,0,38376497,Red Dawn,John Milius,114,Action|Thriller,United Artists|Valkyrie Films,8/10/84,110,6.5,1984,0.0,80553880.5200082,profit
0.82288,144833900.7043963,69000000,18000000,87000000,Star Trek III: The Search for Spock,Leonard Nimoy,105,Science Fiction|Action|Adventure|Thriller,Paramount Pictures,5/31/84,239,6.1,1984,37782756.7054947,182616657.409891,profit
0.822695999999999,52685955.1837732,25100000,0,25100000,Moscow on the Hudson,Paul Mazursky,115,Comedy|Drama|Romance,Columbia Pictures,6/4/84,24,6.0,1984,0.0,52685955.1837732,profit
0.791148,150785528.700411,71835402,8200000,80035402,Footloose,Herbert Ross,107,Drama|Family|Music|Romance,Paramount Pictures|IndieProd Company Productions,2/17/84,282,6.0,1984,17212144.721392,167997673.421803,profit
0.747792,67.1693452542128,32,0,32,Friday the 13th: The Final Chapter,Joseph Zito,91,Horror|Thriller,Paramount Pictures,4/13/84,100,5.7,1984,0.0,67.1693452542128,profit
0.742001,1679233.6313553294,800000,1500000,2300000,Repo Man,Alex Cox,92,Comedy|Drama|Science Fiction,Edge City,2/20/84,54,6.3,1984,3148563.05879122,4827796.69014655,profit
0.725581,0.0,0,0,0,Nineteen Eighty-Four,Michael Radford,113,Drama|Romance|Science Fiction,Umbrella-Rosenblum Film Production,10/10/84,135,6.5,1984,0.0,0.0,at cost
0.700606,-73466471.3717953,-35000000,35000000,0,Supergirl,Jeannot Szwarc,124,Adventure|Fantasy|Action|Science Fiction,St. Michael Finance Limited|Artistry Limited|Investors In Industry PLC|Robert Fleming Leasing Limited,11/20/84,44,4.0,1984,73466471.3717953,0.0,loss
0.647261,0.0,0,0,0,The Adventures of AndrÃ© and Wally B.,Alvy Ray Smith,2,Animation,Lucasfilm|Pixar Animation Studios,12/17/84,32,5.3,1984,0.0,0.0,at cost
0.637446,14156686.7712913,6744356,22000000,28744356,Starman,John Carpenter,115,Action|Adventure|Drama|Romance|Science Fiction,Columbia Pictures|Delphi II Productions|Industrial Light & Magic (ILM),12/14/84,91,6.3,1984,46178924.8622713,60335611.6335626,profit
0.633247,68084416.33407341,32435947,6000000,38435947,Bachelor Party,Neal Israel,105,Comedy,Bachelor Party Productions|Aspect Ratio Film|Twin Continental,6/29/84,67,5.9,1984,12594252.2351649,80678668.5692383,profit
0.627167,9941487.10411542,4736202,0,4736202,This Is Spinal Tap,Rob Reiner,82,Comedy|Music,Spinal Tap Prod.,5/4/84,185,7.5,1984,0.0,9941487.10411542,profit
0.616491,101055396.238264,48143579,0,48143579,Tightrope,Richard Tuggle,115,Mystery|Thriller|Crime|Drama,Malpaso Productions,8/17/84,27,6.0,1984,0.0,101055396.238264,profit
0.60906,0.0,0,0,0,Cheech & Chong's The Corsican Brothers,Tommy Chong,82,Comedy,MGM Home Entertainment,7/27/84,10,4.4,1984,0.0,0.0,at cost
0.606839,36074193.1597258,17186027,6500000,23686027,Sixteen Candles,John Hughes,93,Comedy|Romance,Universal Pictures,5/4/84,223,6.7,1984,13643773.2547619,49717966.4144877,profit
0.603541,42611164.2168748,20300291,14400000,34700291,The Killing Fields,Roland JoffÃ©,141,War|Drama|History,Goldcrest Films International|International Film Investors|Enigma Productions,11/2/84,78,7.2,1984,30226205.3643957,72837369.5812705,profit
0.590922,23968797.32027895,11418922,3000000,14418922,Night of the Comet,Thom Eberhardt,95,Action|Comedy|Horror|Science Fiction|Thriller,Thomas Coleman and Michael Rosenblatt Productions|Film Development Fund|Atlantic Releasing Corporation,11/16/84,36,5.7,1984,6297126.11758245,30265923.4378614,profit
0.5779,-53105763.591612,-25300000,25300000,0,The Woman in Red,Gene Wilder,87,Comedy|Romance,Orion Pictures,8/15/84,40,6.0,1984,53105763.591612,0.0,loss
0.561034,0.0,0,0,0,The Ewok Adventure,John Korty,96,Adventure|Science Fiction,Lucasfilm|Korty Films,11/25/84,34,5.8,1984,0.0,0.0,at cost
0.550313,28826753.046444703,13733290,15000000,28733290,The Last Starfighter,Nick Castle,101,Adventure|Science Fiction|Action,Universal Pictures|Lorimar Film Entertainment,7/13/84,101,6.1,1984,31485630.5879122,60312383.6343569,profit
0.542315,0.0,0,0,0,A Christmas Carol,Clive Donner,100,TV Movie|Fantasy|Drama|Comedy|Family,Entertainment Partners Ltd.,12/17/84,29,6.6,1984,0.0,0.0,at cost
0.539505,-40347045.115550205,-19221647,25000000,5778353,Sheena,John Guillermin,117,Adventure|Fantasy|Action|Comedy|Science Fiction,Columbia Pictures Corporation|Delphi II Productions|Colgems Productions Ltd.,8/17/84,10,4.8,1984,52476050.9798538,12129005.8643036,loss
0.538135,-3148563.05879122,-1500000,1500000,0,Blood Simple,Joel Coen,97,Crime|Drama|Thriller,Circle Films|River Road Productions|Foxton Entertainment,9/7/84,128,7.0,1984,3148563.05879122,0.0,loss
0.524253,129765578.9850628,61821334,8000000,69821334,Splash,Ron Howard,111,Comedy|Fantasy|Romance,Touchstone Pictures,3/9/84,147,6.1,1984,16792336.3135532,146557915.298616,profit
0.518436,913131.5650163596,435023,1746964,2181987,"Paris, Texas",Wim Wenders,147,Drama,Channel Four Films|Pro-ject Filmproduktion|Argos Films|Westdeutscher Rundfunk (WDR)|Road Movies Filmproduktion,5/19/84,146,7.4,1984,3666950.87695877,4580082.44197513,profit
0.517691,-2514778.305477001,-1198060,10000000,8801940,Body Double,Brian De Palma,114,Mystery|Thriller,Columbia Pictures Corporation|Delphi II Productions,10/26/84,58,6.1,1984,20990420.3919415,18475642.0864645,loss
0.511498999999999,0.0,0,0,0,The Adventures of Buckaroo Banzai Across the 8th Dimension,W.D. Richter,103,Comedy|Science Fiction,Sherwood Productions,8/15/84,47,6.2,1984,0.0,0.0,at cost
0.504848,28020086.9926982,13348988,25000000,38348988,City Heat,Richard Benjamin,93,Action|Comedy|Crime,"Warner Bros.|Deliverance Productions|Malpaso Company, The",12/5/84,24,5.2,1984,52476050.9798538,80496137.972552,profit
0.495575,25493220.3041176,12145169,0,12145169,Dreamscape,Joseph Ruben,99,Adventure|Horror|Science Fiction|Thriller,Weintraub Entertainment Group|Zupnik-Curtis Enterprises|Chevy Chase Films,8/15/84,23,5.8,1984,0.0,25493220.3041176,profit
0.493364,-18051761.5370697,-8600000,8600000,0,The Bounty,Roger Donaldson,132,Action|Drama|History,Dino De Laurentiis Company,5/4/84,50,6.0,1984,18051761.5370697,0.0,loss
0.491888,-67318962.8717238,-32071279,58000000,25928721,The Cotton Club,Francis Ford Coppola,127,Music|Drama|Crime|Romance,Orion Pictures|PSO International|Totally Independent,12/14/84,37,6.1,1984,121744438.27326,54425475.4015362,loss
0.468552,0.0,0,0,0,Trancers,Charles Band,77,Horror|Science Fiction|Crime,Empire Pictures|# Lexyn Productions|Lexyn Productions,11/7/84,15,5.6,1984,0.0,0.0,at cost
0.46568,-16792336.3135532,-8000000,8000000,0,The Muppets Take Manhattan,Frank Oz,94,Romance|Comedy|Family,"TriStar Pictures|Jim Henson Company, The|Delphi II Productions",7/13/84,52,6.1,1984,16792336.3135532,0.0,loss
0.44653,24051537.35938,11458340,9000000,20458340,Top Secret!,Jim Abrahams|David Zucker|Jerry Zucker,90,Comedy,Paramount Pictures,6/8/84,117,6.8,1984,18891378.3527473,42942915.7121273,profit
0.378244,0.0,0,0,0,Against All Odds,Taylor Hackford,128,Action|Adventure|Crime|Drama|Mystery,Columbia Pictures,3/2/84,14,5.4,1984,0.0,0.0,at cost
0.375305,0.0,0,0,0,Blame It on Rio,Stanley Donen,100,Comedy|Romance,Sherwood,2/17/84,19,6.1,1984,0.0,0.0,at cost
0.368967,96259051.5940335,45858563,0,45858563,"Greystoke: The Legend of Tarzan, Lord of the Apes",Hugh Hudson,143,Adventure|Drama|Action|Romance,Warner Bros.|Edgar Rice Burroughs Inc.,3/30/84,54,6.2,1984,0.0,96259051.5940335,profit
0.367854,0.0,0,0,0,Birdy,Alan Parker,120,Drama|History,TriStar Pictures,12/14/84,49,6.8,1984,0.0,0.0,at cost
0.367406,128446631.2264402,61192977,7200000,68392977,Purple Rain,Albert Magnoli,111,Drama|Music|Romance,Warner Bros.|Water|Purple Films,7/27/84,39,6.9,1984,15113102.6821978,143559733.908638,profit
0.362732,23360358.4995879,11129057,0,11129057,Falling in Love,Ulu Grosbard,102,Drama|Romance,Paramount Pictures,11/21/84,29,6.0,1984,0.0,23360358.4995879,profit
0.36224,42531652.504430026,20262411,2550000,22812411,Missing in Action,Joseph Zito,101,Action|Adventure|Thriller|War,Cannon Group,11/16/84,50,5.1,1984,5352557.19994508,47884209.7043751,profit
0.354864,0.0,0,0,0,All of Me,Carl Reiner,93,Fantasy|Comedy|Science Fiction|Romance,Universal Pictures|Kings Road Entertainment|Thorn EMI Screen Entertainment,9/7/84,34,6.2,1984,0.0,0.0,at cost
0.351379,41880042.686118804,19951979,28000000,47951979,The Natural,Barry Levinson,137,Drama,TriStar Pictures,5/11/84,74,6.8,1984,58773177.0974362,100653219.783555,profit
0.343859,0.0,0,0,0,Revenge of the Nerds,Jeff Kanew,90,Comedy,Twentieth Century Fox Film Corporation|Interscope Communications|Zacharias-Buhai Productions,7/20/84,82,6.6,1984,0.0,0.0,at cost
0.361782,27707354.91736278,13200000,800000,14000000,Children of the Corn,Fritz Kiersch,93,Drama|Fantasy|Horror|Thriller,Hal Roach Studios|Cinema Group|Planet Productions|Angeles Entertainment Group|Inverness Productions,3/9/84,106,5.6,1984,1679233.63135532,29386588.5487181,profit
0.342336,0.0,0,0,0,Frankenweenie,Tim Burton,29,Comedy|Family,Walt Disney Pictures,12/14/84,53,6.6,1984,0.0,0.0,at cost
0.335414,0.0,0,0,0,The Toxic Avenger,Lloyd Kaufman|Michael Herz,82,Science Fiction|Action|Comedy|Horror,Troma Entertainment,5/1/84,51,6.2,1984,0.0,0.0,at cost
0.333174,-1469329.4274359,-700000,700000,0,The Hills Have Eyes Part II,Wes Craven,86,Horror,Castle Hill Productions|VTC,6/1/84,14,4.1,1984,1469329.4274359,0.0,loss
0.329484,40275690.2804698,19187653,8000000,27187653,A Passage to India,David Lean,163,Drama|Adventure|History,Columbia Pictures|EMI Films Ltd.|Thorn EMI Screen Entertainment|Home Box Office,12/14/84,23,6.7,1984,16792336.3135532,57068026.594023,profit
0.297597,-13456349.7910824,-6410710,14500000,8089290,Streets of Fire,Walter Hill,93,Action|Thriller|Music,Universal Pictures,6/1/84,48,6.7,1984,30436109.5683152,16979759.7772328,loss
0.283191,7932116.140835619,3778922,1200000,4978922,Stop Making Sense,Jonathan Demme,88,Documentary|Music,Talking Heads|Arnold Stiefel Company,11/16/84,23,8.4,1984,2518850.44703298,10450966.5878686,profit
0.282143,0.0,0,0,0,Savage Streets,Danny Steinmann,92,Horror|Action|Crime|Thriller,Ginso Investment Corp,8/30/84,18,6.2,1984,0.0,0.0,at cost
0.274845,0.0,0,0,0,Cloak & Dagger,Richard Franklin,101,Adventure|Action|Family,Universal Pictures,8/10/84,20,6.1,1984,0.0,0.0,at cost
0.263961,0.0,0,0,0,Johnny Dangerously,Amy Heckerling,90,Action|Comedy|Thriller|Crime,20th Century Fox|Edgewood Productions,12/21/84,21,6.5,1984,0.0,0.0,at cost
0.263945,58937055.6065622,28078073,0,28078073,Cannonball Run II,Hal Needham,108,Action|Adventure|Comedy,Golden Harvest Company|Warner Bros.,6/29/84,37,5.6,1984,0.0,58937055.6065622,profit
0.263651,0.0,0,0,0,Breakin',Joel Silberg,90,Music,Metro-Goldwyn-Mayer (MGM)|Golan-Globus Productions,1/10/84,11,5.5,1984,0.0,0.0,at cost
0.263077,-58773177.0974362,-28000000,28000000,0,Rhinestone,Bob Clark,111,Comedy,20th Century Fox,6/22/84,15,5.3,1984,58773177.0974362,0.0,loss
0.262738,0.0,0,0,0,Crimes of Passion,Ken Russell,112,Drama|Thriller|Romance,New World Pictures|Planet Productions|China Blue Productions,10/19/84,15,6.3,1984,0.0,0.0,at cost
0.187368,0.0,0,0,0,Breakin' 2: Electric Boogaloo,Sam Firstenberg,94,Drama|Music,TriStar Pictures|Cannon Films,12/21/84,10,5.6,1984,0.0,0.0,at cost
0.243301,-2235479.77174177,-1065000,1065000,0,"Silent Night, Deadly Night",Charles E. Sellier Jr.,79,Thriller|Horror,TriStar Pictures,11/9/84,31,4.9,1984,2235479.77174177,0.0,loss
0.238873,0.0,0,0,0,Suburbia,Penelope Spheeris,94,Drama|Music,New World Pictures,4/13/84,10,5.9,1984,0.0,0.0,at cost
0.229117,0.0,0,0,0,Hot Dog... The Movie,Peter Markle,96,Comedy,United Artists|HOT DOG PARTNERSHIP PRODUCTIONS,1/13/84,12,4.4,1984,0.0,0.0,at cost
0.227768,0.0,0,0,0,The Philadelphia Experiment,Stewart Raffill,102,Adventure|Drama|Fantasy|Romance|Science Fiction,New World Pictures|Cinema Group Ventures,8/3/84,49,5.8,1984,0.0,0.0,at cost
0.222379,29669701.0418385,14134877,0,14134877,Tank,Marvin J. Chomsky,113,Action|Adventure|Comedy|Drama|Thriller,Lorimar Film Entertainment,3/16/84,15,6.0,1984,0.0,29669701.0418385,profit
0.215846,0.0,0,0,0,A Soldier's Story,Norman Jewison,101,Drama|Mystery|War,Columbia Pictures Corporation,9/14/84,25,5.6,1984,0.0,0.0,at cost
0.21068,0.0,0,0,0,Firestarter,Mark L. Lester,114,Fantasy|Drama|Horror|Action|Thriller,Universal Pictures|Dino De Laurentiis Company,5/11/84,68,5.9,1984,0.0,0.0,at cost
0.204093,-14693294.274359,-7000000,7000000,0,Bolero,John Derek,105,Drama|Romance,Golan-Globus,8/31/84,10,4.5,1984,14693294.274359,0.0,loss
0.198438,0.0,0,0,0,Rats - Notte di terrore,Bruno Mattei|Claudio Fragasso,97,Horror|Science Fiction,Beatrice Film,8/3/84,11,4.4,1984,0.0,0.0,at cost
0.190287,0.0,0,0,0,Runaway,Michael Crichton,100,Thriller|Crime|Science Fiction,TriStar Pictures,12/14/84,31,4.7,1984,0.0,0.0,at cost
0.197425,4539172.11263123,2162497,1250000,3412497,C.H.U.D.,Douglas Cheek,88,Horror|Science Fiction,New World Pictures,8/31/84,22,4.5,1984,2623802.54899269,7162974.66162392,profit
0.177006,71367429.33260114,34000000,1000000,35000000,Ghoulies,Luca Bercovici,81,Comedy|Horror|Fantasy,Empire Pictures,11/8/84,22,3.6,1984,2099042.03919415,73466471.3717953,profit
0.212188,0.0,0,0,0,Places in the Heart,Robert Benton,111,Drama|Family,TriStar Pictures|Delphi II Productions,6/1/84,13,5.7,1984,0.0,0.0,at cost
0.174241,2655922.0902763978,1265302,18000000,19265302,Best Defense,Willard Huyck,94,Action|Comedy,Paramount Pictures|Cinema Group Ventures,7/20/84,10,3.8,1984,37782756.7054947,40438678.7957711,profit
0.204824,0.0,0,0,0,The Pope of Greenwich Village,Stuart Rosenberg,121,Drama|Action|Comedy|Crime,United Artists,6/22/84,13,5.9,1984,0.0,0.0,at cost
0.202992,-18891378.3527473,-9000000,9000000,0,The Ice Pirates,Stewart Raffill,91,Action|Science Fiction|Comedy,JF Productions|Metro-Goldwyn-Mayer (MGM),3/16/84,22,5.0,1984,18891378.3527473,0.0,loss
0.140026,-9863398.542173289,-4699000,5500000,801000,Razorback,Russell Mulcahy,95,Horror,McElroy & McElroy|UAA Films|Western Film Productions,4/19/84,13,5.6,1984,11544731.2155678,1681332.67339451,loss
0.059713,0.0,0,0,0,The Lonely Guy,Arthur Hiller,90,Comedy|Romance,Universal Pictures|Aspen Film Society,1/27/84,13,6.2,1984,0.0,0.0,at cost
0.13399,5458552.525798202,2600497,8000000,10600497,Broadway Danny Rose,Woody Allen,84,Comedy,Orion Pictures Corporation,1/27/84,41,6.6,1984,16792336.3135532,22250888.8393514,profit
0.133098,2806994.34392132,1337274,0,1337274,Gwendoline,Just Jaeckin,88,Adventure|Fantasy|Thriller,Films de L'Alma|G.P.F.I.|Parafrance Films,2/7/84,11,3.9,1984,0.0,2806994.34392132,profit
0.127192,0.0,0,0,0,Ninja III: The Domination,Sam Firstenberg,92,Horror|Action,Golan-Globus|Cannon Films,9/14/84,10,4.8,1984,0.0,0.0,at cost
0.118258,0.0,0,0,0,Beat Street,Stan Lathan,105,Music|Family|Drama,Orion Pictures,6/8/84,11,6.5,1984,0.0,0.0,at cost
0.109048,0.0,0,0,0,Electric Dreams,Steve Barron,95,Comedy,Virgin,7/20/84,11,5.6,1984,0.0,0.0,at cost
0.08784,0.0,0,0,0,The Hit,Stephen Frears,98,Drama|Action|Thriller|Crime,Zenith Entertainment|Central|Recorded Picture Company (RPC),9/12/84,13,6.3,1984,0.0,0.0,at cost
0.082235,0.0,0,0,0,Under the Volcano,John Huston,112,Drama,Conacite Uno|Ithaca,6/12/84,11,6.4,1984,0.0,0.0,at cost
0.064133,-4198084.0783883,-2000000,2000000,0,The Company of Wolves,Neil Jordan,95,Fantasy|Horror|Science Fiction,Palace Pictures|Incorporated Television Company (ITC),9/15/84,14,6.6,1984,4198084.0783883,0.0,loss
4.828854,1182994737.988604,540350000,32350000,572700000,Return of the Jedi,Richard Marquand,135,Adventure|Action|Science Fiction,Lucasfilm|Twentieth Century Fox Film Corporation,5/23/83,3101,7.8,1983,70824243.1274759,1253818981.11608,profit
3.178818,89509370.8026784,40884703,25000000,65884703,Scarface,Brian De Palma,170,Action|Crime|Drama|Thriller,Universal Pictures,12/8/83,1741,7.8,1983,54732799.9439536,144242170.746632,profit
1.774018,271474687.7220098,124000000,36000000,160000000,Never Say Never Again,Irvin Kershner,134,Adventure|Action|Thriller,PSO International|TaliaFilm II Productions|Woodcote,10/7/83,183,5.8,1983,78815231.9192932,350289919.641303,profit
1.575742,341970534.0498221,156200000,27500000,183700000,Octopussy,John Glen,131,Adventure|Action|Thriller,Eon Productions,6/5/83,289,5.9,1983,60206079.9383489,402176613.988171,profit
1.494805,42240900.9456733,19294144,0,19294144,A Christmas Story,Bob Clark,94,Comedy|Family,Metro-Goldwyn-Mayer (MGM)|Christmas Tree Films,11/18/83,186,7.1,1983,0.0,42240900.9456733,profit
1.263139,80566681.5174994,36800000,39000000,75800000,Superman III,Richard Lester,125,Comedy|Action|Adventure|Fantasy|Science Fiction,Warner Bros.|Dovemead Films|Cantharus Productions,6/17/83,239,4.7,1983,85383167.9125676,165949849.430067,profit
1.115139,109027737.4883554,49800000,40600000,90400000,Trading Places,John Landis,116,Comedy|Drama,Paramount Pictures|Cinema Group Ventures,6/7/83,353,6.9,1983,88886067.1089806,197913804.597336,profit
1.106471,147926704.0236263,67567667,12000000,79567667,WarGames,John Badham,114,Thriller|Science Fiction,United Artists|Sherwood Productions,6/3/83,257,6.8,1983,26271743.9730977,174198447.996724,profit
1.0684,101583095.8842029,46399552,15000000,61399552,National Lampoon's Vacation,Harold Ramis,98,Comedy|Adventure|Romance,Warner Bros.,7/28/83,201,6.9,1983,32839679.9663721,134422775.850575,profit
1.065331,147750219.2048631,67487055,20500000,87987055,Jaws 3,Joe Alves,99,Horror,Universal Pictures|Alan Landsburg Productions,3/16/83,124,4.2,1983,44880895.9540419,192631115.158905,profit
0.941118,0.0,0,0,0,The Meaning of Life,Terry Jones|Terry Gilliam,107,Comedy,Universal Pictures|Celandine Films|The Monty Python Partnership,3/31/83,293,6.9,1983,0.0,0.0,at cost
0.807201,-17514495.9820651,-8000000,8000000,0,Terms of Endearment,James L. Brooks,132,Drama|Comedy,Paramount Pictures,11/20/83,74,6.3,1983,17514495.9820651,0.0,loss
0.772972,0.0,0,0,0,Private School,Noel Black,89,Comedy|Romance,Universal Pictures|Unity Productions,7/29/83,12,4.5,1983,0.0,0.0,at cost
0.771263,99926095.3948909,45642693,22000000,67642693,Sudden Impact,Clint Eastwood,117,Action|Crime|Thriller,Warner Bros.,12/8/83,78,6.6,1983,48164863.9506791,148090959.34557,profit
0.699455,125539040.3588716,57341777,6200000,63541777,Risky Business,Paul Brickman,98,Comedy|Romance,"Geffen Company, The",8/5/83,164,6.3,1983,13573734.3861004,139112774.744972,profit
0.675752999999999,-12041215.987669699,-5500000,27000000,21500000,The Right Stuff,Philip Kaufman,193,Drama|History,Warner Bros.|The Ladd Company,10/21/83,120,7.2,1983,59111423.9394698,47070207.9518001,loss
0.65591,43589206.2539886,19910002,0,19910002,Breathless,Jim McBride,100,Action|Drama|Romance|Thriller,Orion Pictures|Breathless Associates|Miko Productions,5/13/83,32,5.8,1983,0.0,43589206.2539886,profit
0.598749,9414041.59036002,4300000,0,4300000,Yellowbeard,Mel Damski,96,Comedy|Adventure,Hemdale Film Corporation|Yellowbeard Associates,6/24/83,18,5.9,1983,0.0,9414041.59036002,profit
0.592218999999999,39407615.959646575,18000000,3000000,21000000,Mickey's Christmas Carol,Burny Mattinson,26,Family|Animation,Walt Disney Pictures,10/19/83,89,7.4,1983,6567935.99327443,45975551.952921,profit
0.589232,34028476.3811548,15543000,0,15543000,Still Smokin,Tommy Chong,91,Comedy,Paramount Pictures,5/6/83,12,5.3,1983,0.0,34028476.3811548,profit
0.575668,13090535.7136992,5979292,0,5979292,The Hunger,Tony Scott,97,Horror|Thriller|Romance,Metro-Goldwyn-Mayer (MGM)|Peerford Ltd.,4/29/83,47,6.5,1983,0.0,13090535.7136992,profit
0.560348,46413414.3524726,21200000,0,21200000,Christine,John Carpenter,110,Mystery|Drama|Horror|Thriller,Columbia Pictures,12/9/83,176,6.4,1983,0.0,46413414.3524726,profit
0.554917,34367046.913672104,15697647,10000000,25697647,The Outsiders,Francis Ford Coppola,91,Crime|Drama,American Zoetrope|Warner Bros.,3/25/83,134,6.8,1983,21893119.9775814,56260166.8912535,profit
0.543688,59679038.1038807,27259266,6500000,33759266,Porky's II: The Next Day,Bob Clark,98,Comedy,Twentieth Century Fox Film Corporation|Simon Reeves Landsburg Productions,6/24/83,25,4.9,1983,14230527.9854279,73909566.0893086,profit
0.513390999999999,0.0,0,0,0,Under Fire,Roger Spottiswoode,128,War|Drama,Orion Pictures,10/21/83,16,7.2,1983,0.0,0.0,at cost
0.504901,-22112051.1773572,-10100000,10100000,0,The Man with Two Brains,Carl Reiner,93,Comedy|Romance|Science Fiction,Warner Bros.,6/10/83,50,5.9,1983,22112051.1773572,0.0,loss
0.4887,0.0,0,0,0,The Day After,Nicholas Meyer,127,Science Fiction|Drama,ABC Circle Films,11/20/83,39,6.7,1983,0.0,0.0,at cost
0.485585,-10946559.9887907,-5000000,5000000,0,Cujo,Lewis Teague,91,Horror|Thriller,TAFT Entertainment Pictures|Sunn Classic Pictures,8/10/83,73,5.8,1983,10946559.9887907,0.0,loss
0.478476,40283340.7587498,18400000,12000000,30400000,Yentl,Barbra Streisand,132,Music|Drama|Romance,United Artists|Barwood Films|Ladbroke,11/18/83,28,6.2,1983,26271743.9730977,66555084.7318475,profit
0.465858,44472269.6269084,20313354,22000000,42313354,Blue Thunder,John Badham,109,Science Fiction|Action|Thriller|Crime|Drama,Columbia Pictures Corporation|Rastar Pictures,2/5/83,50,5.8,1983,48164863.9506791,92637133.5775875,profit
0.449475,23571481.5840548,10766616,10000000,20766616,The Dead Zone,David Cronenberg,103,Thriller|Horror|Science Fiction,Paramount Pictures|Lorimar Film Entertainment|Dino De Laurentiis Company,10/21/83,128,6.5,1983,21893119.9775814,45464601.5616362,profit
0.419263,-766259.19921535,-350000,350000,0,Valley Girl,Martha Coolidge,99,Comedy|Romance,Atlantic Entertainment Group|Valley 9000,4/8/83,27,5.9,1983,766259.19921535,0.0,loss
0.39276,37728777.0831577,17233166,0,17233166,All the Right Moves,Michael Chapman,91,Romance|Drama,Twentieth Century Fox Film Corporation|Lucille Ball Productions,10/21/83,37,5.3,1983,0.0,37728777.0831577,profit
0.388667,25830851.5657412,11798616,0,11798616,Zelig,Woody Allen,79,Comedy,Orion Pictures,7/15/83,73,7.1,1983,0.0,25830851.5657412,profit
